Date,Open,High,Low,Close,Adj Close,Volume
2020-04-22,114.320000,114.320000,114.320000,114.320000,114.320000,96
2020-04-23,114.279999,114.279999,114.279999,114.279999,114.279999,1374
2020-04-24,114.279999,114.279999,114.260002,114.260002,114.260002,153
2020-04-27,114.180000,114.239998,114.180000,114.239998,114.239998,2023
2020-04-28,114.260002,114.300003,114.199997,114.239998,114.239998,7358
2020-04-29,114.220001,114.300003,114.220001,114.300003,114.300003,2009
2020-04-30,114.320000,114.339996,114.320000,114.339996,114.339996,1640
2020-05-04,114.320000,114.320000,114.320000,114.320000,114.320000,180
2020-05-05,114.320000,114.320000,114.320000,114.320000,114.320000,452
2020-05-06,114.300003,114.320000,114.279999,114.279999,114.279999,4031
2020-05-07,114.320000,114.320000,114.320000,114.320000,114.320000,0
2020-05-08,114.459999,114.459999,114.459999,114.459999,114.459999,40
2020-05-11,114.400002,114.400002,114.360001,114.360001,114.360001,194
2020-05-12,114.360001,114.360001,114.360001,114.360001,114.360001,285
2020-05-13,114.360001,114.360001,114.360001,114.360001,114.360001,0
2020-05-14,114.320000,114.400002,114.320000,114.400002,114.400002,2558
2020-05-15,114.339996,114.419998,114.339996,114.419998,114.419998,143
2020-05-18,114.440002,114.440002,114.440002,114.440002,114.440002,25
2020-05-19,114.279999,114.360001,114.279999,114.360001,114.360001,2381
2020-05-20,114.360001,114.360001,114.360001,114.360001,114.360001,0
2020-05-22,114.400002,114.419998,114.400002,114.419998,114.419998,1908
2020-05-25,114.419998,114.419998,114.260002,114.419998,114.419998,879
2020-05-26,114.360001,114.360001,114.360001,114.360001,114.360001,1938
2020-05-27,114.400002,114.400002,114.279999,114.279999,114.279999,2975
2020-05-28,114.379997,114.379997,114.279999,114.279999,114.279999,1576
2020-05-29,114.320000,114.360001,114.320000,114.320000,114.320000,904
2020-06-02,114.400002,114.400002,114.320000,114.320000,114.320000,503
2020-06-03,114.300003,114.300003,114.300003,114.300003,114.300003,43
2020-06-04,114.220001,114.239998,114.220001,114.239998,114.239998,1539
2020-06-05,114.239998,114.239998,114.239998,114.239998,114.239998,0
2020-06-08,114.279999,114.279999,114.180000,114.239998,114.239998,2577
2020-06-09,114.260002,114.279999,114.260002,114.279999,114.279999,261
2020-06-10,114.339996,114.339996,114.339996,114.339996,114.339996,536
2020-06-11,114.339996,114.339996,114.339996,114.339996,114.339996,0
2020-06-12,114.260002,114.360001,114.260002,114.300003,114.300003,823
2020-06-15,114.279999,114.339996,114.279999,114.300003,114.300003,1539
2020-06-16,114.279999,114.320000,114.260002,114.260002,114.260002,1553
2020-06-17,114.279999,114.279999,114.279999,114.279999,114.279999,0
2020-06-18,114.279999,114.339996,114.279999,114.320000,114.320000,1186
2020-06-19,114.339996,114.339996,114.279999,114.300003,114.300003,1257
2020-06-22,114.300003,114.300003,114.300003,114.300003,114.300003,109
2020-06-23,114.339996,114.339996,114.339996,114.339996,114.339996,890
2020-06-24,114.339996,114.339996,114.300003,114.320000,114.320000,1192
2020-06-25,114.320000,114.320000,114.320000,114.320000,114.320000,1895
2020-06-26,114.360001,114.360001,114.360001,114.360001,114.360001,0
2020-06-29,114.400002,114.419998,114.360001,114.360001,114.360001,783
2020-06-30,114.400002,114.440002,114.400002,114.440002,114.440002,2319
2020-07-01,114.419998,114.419998,114.419998,114.419998,114.419998,500
2020-07-02,114.360001,114.360001,114.360001,114.360001,114.360001,20
2020-07-03,114.459999,114.459999,114.320000,114.320000,114.320000,816
2020-07-06,114.419998,114.419998,114.339996,114.339996,114.339996,330
2020-07-07,114.360001,114.360001,114.339996,114.339996,114.339996,39853
2020-07-08,114.320000,114.320000,114.320000,114.320000,114.320000,416
2020-07-09,114.360001,114.360001,114.360001,114.360001,114.360001,0
2020-07-10,114.360001,114.400002,114.360001,114.400002,114.400002,1085
2020-07-13,114.440002,114.440002,114.440002,114.440002,114.440002,141
2020-07-14,114.339996,114.339996,114.339996,114.339996,114.339996,26
2020-07-15,114.419998,114.419998,114.400002,114.400002,114.400002,757
2020-07-16,114.440002,114.459999,114.440002,114.459999,114.459999,205
2020-07-17,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-07-20,114.400002,114.400002,114.400002,114.400002,114.400002,44
2020-07-21,114.400002,114.400002,114.379997,114.379997,114.379997,46
2020-07-22,114.459999,114.459999,114.459999,114.459999,114.459999,1300
2020-07-23,114.440002,114.440002,114.440002,114.440002,114.440002,0
2020-07-24,114.400002,114.400002,114.400002,114.400002,114.400002,42
2020-07-27,114.419998,114.459999,114.419998,114.459999,114.459999,308
2020-07-28,114.400002,114.400002,114.400002,114.400002,114.400002,580
2020-07-29,114.419998,114.419998,114.419998,114.419998,114.419998,0
2020-07-30,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-07-31,114.480003,114.480003,114.480003,114.480003,114.480003,0
2020-08-03,114.519997,114.519997,114.519997,114.519997,114.519997,137
2020-08-04,114.440002,114.540001,114.440002,114.540001,114.540001,247
2020-08-05,114.519997,114.519997,114.480003,114.519997,114.519997,1124
2020-08-06,114.519997,114.519997,114.519997,114.519997,114.519997,0
2020-08-07,114.519997,114.519997,114.459999,114.459999,114.459999,2001
2020-08-10,114.500000,114.500000,114.500000,114.500000,114.500000,50
2020-08-11,114.459999,114.459999,114.440002,114.440002,114.440002,674
2020-08-12,114.459999,114.459999,114.379997,114.379997,114.379997,1262
2020-08-13,114.419998,114.419998,114.379997,114.379997,114.379997,56
2020-08-14,114.339996,114.440002,114.339996,114.419998,114.419998,12050
2020-08-17,114.459999,114.459999,114.400002,114.400002,114.400002,2568
2020-08-18,114.400002,114.400002,114.400002,114.400002,114.400002,500
2020-08-19,114.379997,114.459999,114.379997,114.419998,114.419998,1070
2020-08-20,114.480003,114.480003,114.480003,114.480003,114.480003,1147
2020-08-21,114.459999,114.480003,114.419998,114.419998,114.419998,2407
2020-08-24,114.419998,114.419998,114.419998,114.419998,114.419998,0
2020-08-25,114.440002,114.440002,113.980003,114.360001,114.360001,8160
2020-08-26,114.379997,114.379997,114.379997,114.379997,114.379997,43
2020-08-27,114.480003,114.480003,114.379997,114.419998,114.419998,1708
2020-08-28,114.440002,114.440002,114.440002,114.440002,114.440002,70
2020-08-31,114.440002,114.440002,114.440002,114.440002,114.440002,0
2020-09-01,114.480003,114.480003,114.459999,114.459999,114.459999,135
2020-09-02,114.400002,114.480003,114.400002,114.480003,114.480003,485
2020-09-03,114.440002,114.480003,114.440002,114.480003,114.480003,192
2020-09-04,114.480003,114.480003,114.480003,114.480003,114.480003,0
2020-09-07,114.500000,114.500000,114.379997,114.379997,114.379997,2088
2020-09-08,114.459999,114.480003,114.459999,114.480003,114.480003,1920
2020-09-09,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-09-10,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-09-11,114.440002,114.440002,114.440002,114.440002,114.440002,434
2020-09-14,114.500000,114.500000,114.500000,114.500000,114.500000,392
2020-09-15,114.480003,114.480003,114.440002,114.440002,114.440002,885
2020-09-16,114.480003,114.500000,114.459999,114.500000,114.500000,683
2020-09-17,114.500000,114.500000,114.459999,114.459999,114.459999,5536
2020-09-18,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-09-21,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-09-22,114.459999,114.459999,114.459999,114.459999,114.459999,0
2020-09-23,114.500000,114.500000,114.480003,114.480003,114.480003,174
2020-09-24,114.500000,114.500000,114.500000,114.500000,114.500000,1467
2020-09-25,114.500000,114.500000,114.500000,114.500000,114.500000,0
2020-09-28,114.459999,114.459999,114.459999,114.459999,114.459999,50
2020-09-29,114.459999,114.459999,114.459999,114.459999,114.459999,250
2020-09-30,114.459999,114.459999,114.459999,114.459999,114.459999,110
2020-10-01,114.500000,114.500000,114.500000,114.500000,114.500000,1330
2020-10-02,114.500000,114.500000,114.500000,114.500000,114.500000,0
