RSSD9001,RSSD9050,RSSD9999,RSSDSubmissionDate,RSSD9055,RSSDOTSDocketNumber,RSSD9042,RSSD9017,RSSDFinInstAddress,RSSD9130,RSSD9200,RSSD9220,RSSDFinInstFilingType,RCFN5513,RCFNK260,RCFNK290,RCFNB554,RCFNB555,RCFNB553,RCFN2650,RCFN2625,RCFNGW43,RCFNB902,RCFNB903,RCFNB900,RCFNB901,RCFNK293,RCFNK291,RCFNK292,RCFNK296,RCFNK294,RCFNK295,RCFNK289,RCFN6631,RCFNB572,RCFNB573,RCFNB574,RCFN3404,RCFN3360,RCFNA245,RCFN6636,RCFNF235,RCFN2200,RCFNF234,RCFN2133,RCFN2898,RCFN3542,RCFN3543
270531,22811,06/30/2022,25JUL2022:11:43:06,0,0,71002422,BRICKYARD BANK,6676 NORTH LINCOLN AVENUE,LINCOLNWOOD,IL,60712,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270531,22811,09/30/2022,09NOV2022:11:58:03,0,0,71002422,BRICKYARD BANK,6676 NORTH LINCOLN AVENUE,LINCOLNWOOD,IL,60712,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270531,22811,12/31/2022,30MAR2023:14:39:44,0,0,71002422,BRICKYARD BANK,6676 NORTH LINCOLN AVENUE,LINCOLNWOOD,IL,60712,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270531,22811,03/31/2023,04MAY2023:11:51:58,0,0,71002422,BRICKYARD BANK,6676 NORTH LINCOLN AVENUE,LINCOLNWOOD,IL,60712,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270652,16448,03/31/2022,25APR2022:15:11:50,0,0,91408161,SECURITY STATE BANK,450 MAIN STREET,ALEXANDRIA,SD,57311,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270652,16448,06/30/2022,29JUL2022:16:01:58,0,0,91408161,SECURITY STATE BANK,450 MAIN STREET,ALEXANDRIA,SD,57311,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270652,16448,09/30/2022,29OCT2022:11:10:19,0,0,91408161,SECURITY STATE BANK,450 MAIN STREET,ALEXANDRIA,SD,57311,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270652,16448,12/31/2022,30JAN2023:10:34:44,0,0,91408161,SECURITY STATE BANK,450 MAIN STREET,ALEXANDRIA,SD,57311,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270652,16448,03/31/2023,28APR2023:12:48:01,0,0,91408161,SECURITY STATE BANK,450 MAIN STREET,ALEXANDRIA,SD,57311,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271136,17878,03/31/2022,30APR2022:11:49:34,0,0,65000731,BANK OF LOUISIANA,300 ST.CHARLES AVENUE,NEW ORLEANS,LA,70130,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271136,17878,06/30/2022,28FEB2023:12:51:50,0,0,65000731,BANK OF LOUISIANA,300 ST.CHARLES AVENUE,NEW ORLEANS,LA,70130,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271136,17878,09/30/2022,28FEB2023:13:01:01,0,0,65000731,BANK OF LOUISIANA,300 ST.CHARLES AVENUE,NEW ORLEANS,LA,70130,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271136,17878,12/31/2022,28FEB2023:13:05:40,0,0,65000731,BANK OF LOUISIANA,300 ST.CHARLES AVENUE,NEW ORLEANS,LA,70130,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271136,17878,03/31/2023,28APR2023:16:14:49,0,0,65000731,BANK OF LOUISIANA,300 ST.CHARLES AVENUE,NEW ORLEANS,LA,70130,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271275,27269,03/31/2022,29APR2022:17:04:40,0,5366,211372035,DEAN CO-OPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271275,27269,06/30/2022,29JUL2022:12:41:45,0,5366,211372035,DEAN CO-OPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271275,27269,09/30/2022,28OCT2022:09:59:15,0,5366,211372035,DEAN CO-OPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271275,27269,12/31/2022,08FEB2023:15:24:43,0,5366,211372035,DEAN CO-OPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271275,27269,03/31/2023,27APR2023:14:07:09,0,5366,211372035,DEAN CO-OPERATIVE BANK,21 MAIN STREET,FRANKLIN,MA,02038,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271341,5847,03/31/2022,28APR2022:16:18:36,0,0,83905630,PEOPLES BANK MT WASHINGTON,201 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271341,5847,06/30/2022,26JUL2022:10:08:51,0,0,83905630,PEOPLES BANK MT WASHINGTON,201 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271341,5847,09/30/2022,25OCT2022:16:56:08,0,0,83905630,PEOPLES BANK MT WASHINGTON,201 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271341,5847,12/31/2022,24JAN2023:14:35:40,0,0,83905630,PEOPLES BANK MT WASHINGTON,201 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271341,5847,03/31/2023,24APR2023:13:26:50,0,0,83905630,PEOPLES BANK MT WASHINGTON,201 NORTH BARDSTOWN ROAD,MOUNT WASHINGTON,KY,40047,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271529,9155,03/31/2022,28JUL2022:12:45:48,0,13478,53206819,COUNTYBANK,419 MAIN STREET,GREENWOOD,SC,29646,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271529,9155,06/30/2022,18NOV2022:16:58:03,0,13478,53206819,COUNTYBANK,419 MAIN STREET,GREENWOOD,SC,29646,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271529,9155,09/30/2022,18NOV2022:16:58:11,0,13478,53206819,COUNTYBANK,419 MAIN STREET,GREENWOOD,SC,29646,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271529,9155,12/31/2022,30JAN2023:14:13:35,0,13478,53206819,COUNTYBANK,419 MAIN STREET,GREENWOOD,SC,29646,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271529,9155,03/31/2023,28APR2023:10:18:03,0,13478,53206819,COUNTYBANK,419 MAIN STREET,GREENWOOD,SC,29646,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272030,170,03/31/2022,21APR2022:14:06:47,0,0,61103920,"PEOPLES BANK OF GEORGIA, THE",26 WEST MONROE STREET,TALBOTTON,GA,31827,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272030,170,06/30/2022,26JUL2022:13:47:35,0,0,61103920,"PEOPLES BANK OF GEORGIA, THE",26 WEST MONROE STREET,TALBOTTON,GA,31827,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272030,170,09/30/2022,25OCT2022:14:31:19,0,0,61103920,"PEOPLES BANK OF GEORGIA, THE",26 WEST MONROE STREET,TALBOTTON,GA,31827,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272030,170,12/31/2022,26JAN2023:16:07:11,0,0,61103920,"PEOPLES BANK OF GEORGIA, THE",26 WEST MONROE STREET,TALBOTTON,GA,31827,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272030,170,03/31/2023,25APR2023:10:24:36,0,0,61103920,"PEOPLES BANK OF GEORGIA, THE",26 WEST MONROE STREET,TALBOTTON,GA,31827,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272058,17062,03/31/2022,19APR2022:12:47:30,0,0,91216340,STATE BANK OF BELLINGHAM,201 MAIN,BELLINGHAM,MN,56212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272058,17062,06/30/2022,14SEP2022:16:07:11,0,0,91216340,STATE BANK OF BELLINGHAM,201 MAIN,BELLINGHAM,MN,56212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272058,17062,09/30/2022,20JAN2023:11:06:39,0,0,91216340,STATE BANK OF BELLINGHAM,201 MAIN,BELLINGHAM,MN,56212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272058,17062,12/31/2022,27JAN2023:10:47:25,0,0,91216340,STATE BANK OF BELLINGHAM,201 MAIN,BELLINGHAM,MN,56212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272058,17062,03/31/2023,05JUN2023:17:18:15,0,0,91216340,STATE BANK OF BELLINGHAM,201 MAIN,BELLINGHAM,MN,56212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272151,3232,03/31/2022,14APR2022:11:08:46,11642,0,114919281,"GRANGER NATIONAL BANK, THE",201 WEST DAVILLA,GRANGER,TX,76530,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272151,3232,06/30/2022,12JUL2022:14:18:05,11642,0,114919281,"GRANGER NATIONAL BANK, THE",201 WEST DAVILLA,GRANGER,TX,76530,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272151,3232,09/30/2022,11OCT2022:13:14:16,11642,0,114919281,"GRANGER NATIONAL BANK, THE",201 WEST DAVILLA,GRANGER,TX,76530,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272151,3232,12/31/2022,11JAN2023:15:53:17,11642,0,114919281,"GRANGER NATIONAL BANK, THE",201 WEST DAVILLA,GRANGER,TX,76530,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272151,3232,03/31/2023,18APR2023:14:53:05,11642,0,114919281,"GRANGER NATIONAL BANK, THE",201 WEST DAVILLA,GRANGER,TX,76530,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272272,28332,03/31/2022,13JUN2022:13:05:02,0,0,281573259,SOUTHERN BANK,2991 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272272,28332,06/30/2022,29JUL2022:18:45:27,0,0,281573259,SOUTHERN BANK,2991 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272272,28332,09/30/2022,29OCT2022:22:27:51,0,0,281573259,SOUTHERN BANK,2991 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272272,28332,12/31/2022,30JAN2023:17:24:34,0,0,281573259,SOUTHERN BANK,2991 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272272,28332,03/31/2023,30APR2023:15:51:11,0,0,281573259,SOUTHERN BANK,2991 OAK GROVE ROAD,POPLAR BLUFF,MO,63901,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272302,90250,03/31/2022,15FEB2023:15:50:58,0,16919,211370943,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,93 STATE STREET,NEWBURYPORT,MA,01950,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272302,90250,06/30/2022,15FEB2023:15:53:52,0,16919,211370943,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,93 STATE STREET,NEWBURYPORT,MA,01950,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272302,90250,09/30/2022,15FEB2023:15:54:40,0,16919,211370943,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,93 STATE STREET,NEWBURYPORT,MA,01950,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272302,90250,12/31/2022,15FEB2023:15:54:52,0,16919,211370943,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,93 STATE STREET,NEWBURYPORT,MA,01950,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272302,90250,03/31/2023,14APR2023:11:05:39,0,16919,211370943,INSTITUTION FOR SAVINGS IN NEWBURYPORT AND ITS VICINITY,93 STATE STREET,NEWBURYPORT,MA,01950,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273336,21031,03/31/2022,28APR2022:16:24:45,0,13789,63108680,"BANK OF TAMPA, THE",601 BAYSHORE BLVD,TAMPA,FL,336062761,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273336,21031,06/30/2022,25JUL2022:10:17:44,0,13789,63108680,"BANK OF TAMPA, THE",601 BAYSHORE BLVD,TAMPA,FL,336062761,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273336,21031,09/30/2022,28OCT2022:10:35:08,0,13789,63108680,"BANK OF TAMPA, THE",601 BAYSHORE BLVD,TAMPA,FL,336062761,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273336,21031,12/31/2022,27JAN2023:16:07:17,0,13789,63108680,"BANK OF TAMPA, THE",601 BAYSHORE BLVD,TAMPA,FL,336062761,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273336,21031,03/31/2023,28APR2023:10:46:25,0,13789,63108680,"BANK OF TAMPA, THE",601 BAYSHORE BLVD,TAMPA,FL,336062761,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273550,17672,03/31/2022,20MAY2022:11:48:23,0,0,101105079,"CITIZENS STATE BANK, THE",201 SOUTH CHRISTIAN AVENUE,MOUNDRIDGE,KS,67107,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273550,17672,06/30/2022,26JUL2022:17:36:27,0,0,101105079,"CITIZENS STATE BANK, THE",201 SOUTH CHRISTIAN AVENUE,MOUNDRIDGE,KS,67107,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273550,17672,09/30/2022,26OCT2022:09:26:54,0,0,101105079,"CITIZENS STATE BANK, THE",201 SOUTH CHRISTIAN AVENUE,MOUNDRIDGE,KS,67107,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273550,17672,12/31/2022,05APR2023:11:13:16,0,0,101105079,"CITIZENS STATE BANK, THE",201 SOUTH CHRISTIAN AVENUE,MOUNDRIDGE,KS,67107,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273550,17672,03/31/2023,25APR2023:09:09:35,0,0,101105079,"CITIZENS STATE BANK, THE",201 SOUTH CHRISTIAN AVENUE,MOUNDRIDGE,KS,67107,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273653,9727,03/31/2022,21APR2022:16:41:57,0,0,91909518,CONCORDE BANK,16 SW MAIN ST.,BLOMKEST,MN,56216,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273653,9727,06/30/2022,26JUL2022:12:13:05,0,0,91909518,CONCORDE BANK,16 SW MAIN ST.,BLOMKEST,MN,56216,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273653,9727,09/30/2022,29MAR2023:15:18:18,0,0,91909518,CONCORDE BANK,16 SW MAIN ST.,BLOMKEST,MN,56216,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273653,9727,12/31/2022,29MAR2023:15:18:24,0,0,91909518,CONCORDE BANK,16 SW MAIN ST.,BLOMKEST,MN,56216,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273653,9727,03/31/2023,12JUL2023:10:56:49,0,0,91909518,CONCORDE BANK,16 SW MAIN ST.,BLOMKEST,MN,56216,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273662,9978,03/31/2022,22NOV2022:14:24:17,0,0,114902405,FIRST STATE BANK OF UVALDE,200 EAST NOPAL STREET,UVALDE,TX,788015332,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273662,9978,06/30/2022,22NOV2022:14:24:23,0,0,114902405,FIRST STATE BANK OF UVALDE,200 EAST NOPAL STREET,UVALDE,TX,788015332,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273662,9978,09/30/2022,22NOV2022:14:24:31,0,0,114902405,FIRST STATE BANK OF UVALDE,200 EAST NOPAL STREET,UVALDE,TX,788015332,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273662,9978,12/31/2022,26JAN2023:14:21:31,0,0,114902405,FIRST STATE BANK OF UVALDE,200 EAST NOPAL STREET,UVALDE,TX,788015332,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273662,9978,03/31/2023,30JUN2023:14:51:03,0,0,114902405,FIRST STATE BANK OF UVALDE,200 EAST NOPAL STREET,UVALDE,TX,788015332,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273840,3846,03/31/2022,11APR2022:09:25:47,0,0,81216758,COMMUNITY FIRST BANK OF THE HEARTLAND,117 NORTH 10TH STREET,MOUNT VERNON,IL,62864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273840,3846,06/30/2022,13JUL2022:11:56:24,0,0,81216758,COMMUNITY FIRST BANK OF THE HEARTLAND,117 NORTH 10TH STREET,MOUNT VERNON,IL,62864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273840,3846,09/30/2022,13OCT2022:14:27:45,0,0,81216758,COMMUNITY FIRST BANK OF THE HEARTLAND,117 NORTH 10TH STREET,MOUNT VERNON,IL,62864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273840,3846,12/31/2022,12JAN2023:15:01:10,0,0,81216758,COMMUNITY FIRST BANK OF THE HEARTLAND,117 NORTH 10TH STREET,MOUNT VERNON,IL,62864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273840,3846,03/31/2023,12MAY2023:09:41:30,0,0,81216758,COMMUNITY FIRST BANK OF THE HEARTLAND,117 NORTH 10TH STREET,MOUNT VERNON,IL,62864,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273859,12284,03/31/2022,07APR2022:15:49:06,0,0,103104816,FARMERS AND MERCHANTS BANK,101 EAST SECOND STREET,DUKE,OK,73532,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273859,12284,06/30/2022,22JUL2022:08:49:17,0,0,103104816,FARMERS AND MERCHANTS BANK,101 EAST SECOND STREET,DUKE,OK,73532,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273859,12284,09/30/2022,04OCT2022:15:58:54,0,0,103104816,FARMERS AND MERCHANTS BANK,101 EAST SECOND STREET,DUKE,OK,73532,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273859,12284,12/31/2022,06JAN2023:15:21:55,0,0,103104816,FARMERS AND MERCHANTS BANK,101 EAST SECOND STREET,DUKE,OK,73532,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273859,12284,03/31/2023,07APR2023:09:14:49,0,0,103104816,FARMERS AND MERCHANTS BANK,101 EAST SECOND STREET,DUKE,OK,73532,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274025,9438,03/31/2022,25APR2022:10:10:07,0,0,41213704,MT. VICTORY STATE BANK,103 SOUTH MAIN ST,MOUNT VICTORY,OH,43340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274025,9438,06/30/2022,25JUL2022:10:33:01,0,0,41213704,MT. VICTORY STATE BANK,103 SOUTH MAIN ST,MOUNT VICTORY,OH,43340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274025,9438,09/30/2022,25OCT2022:14:13:09,0,0,41213704,MT. VICTORY STATE BANK,103 SOUTH MAIN ST,MOUNT VICTORY,OH,43340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274025,9438,12/31/2022,25JAN2023:10:43:36,0,0,41213704,MT. VICTORY STATE BANK,103 SOUTH MAIN ST,MOUNT VICTORY,OH,43340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274025,9438,03/31/2023,18MAY2023:10:58:51,0,0,41213704,MT. VICTORY STATE BANK,103 SOUTH MAIN ST,MOUNT VICTORY,OH,43340,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274052,14024,03/31/2022,14APR2022:14:36:24,0,0,101109512,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",103 SOUTH 5TH STREET,MOUND CITY,KS,66056,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274052,14024,06/30/2022,21JUL2022:10:58:29,0,0,101109512,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",103 SOUTH 5TH STREET,MOUND CITY,KS,66056,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274052,14024,09/30/2022,24OCT2022:16:35:50,0,0,101109512,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",103 SOUTH 5TH STREET,MOUND CITY,KS,66056,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274052,14024,12/31/2022,24JAN2023:14:34:14,0,0,101109512,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",103 SOUTH 5TH STREET,MOUND CITY,KS,66056,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274052,14024,03/31/2023,03MAY2023:16:47:02,0,0,101109512,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",103 SOUTH 5TH STREET,MOUND CITY,KS,66056,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274548,13411,03/31/2022,21APR2022:15:31:12,0,0,73905006,NORTHWESTERN BANK,122 CENTRAL AVENUE NORTH WEST,ORANGE CITY,IA,51041,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274548,13411,06/30/2022,20JUL2022:10:26:16,0,0,73905006,NORTHWESTERN BANK,122 CENTRAL AVENUE NORTH WEST,ORANGE CITY,IA,51041,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274548,13411,09/30/2022,14OCT2022:14:45:49,0,0,73905006,NORTHWESTERN BANK,122 CENTRAL AVENUE NORTH WEST,ORANGE CITY,IA,51041,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274548,13411,12/31/2022,25JAN2023:09:19:22,0,0,73905006,NORTHWESTERN BANK,122 CENTRAL AVENUE NORTH WEST,ORANGE CITY,IA,51041,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274548,13411,03/31/2023,10MAY2023:16:43:53,0,0,73905006,NORTHWESTERN BANK,122 CENTRAL AVENUE NORTH WEST,ORANGE CITY,IA,51041,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274829,21883,03/31/2022,20APR2022:13:15:10,0,11947,51403672,TRUPOINT BANK,20089 RIVERSIDE DRIVE,GRUNDY,VA,24614,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274829,21883,06/30/2022,14JUL2022:15:58:03,0,11947,51403672,TRUPOINT BANK,20089 RIVERSIDE DRIVE,GRUNDY,VA,24614,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274829,21883,09/30/2022,21OCT2022:16:21:46,0,11947,51403672,TRUPOINT BANK,20089 RIVERSIDE DRIVE,GRUNDY,VA,24614,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274829,21883,12/31/2022,31JAN2023:16:20:39,0,11947,51403672,TRUPOINT BANK,20089 RIVERSIDE DRIVE,GRUNDY,VA,24614,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274829,21883,03/31/2023,24APR2023:10:09:01,0,11947,51403672,TRUPOINT BANK,20089 RIVERSIDE DRIVE,GRUNDY,VA,24614,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274856,1118,03/31/2022,12APR2022:12:02:27,0,0,91401919,CITIZENS STATE BANK OF ARLINGTON,128 SOUTH MAIN STREET,ARLINGTON,SD,57212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274856,1118,06/30/2022,13JUL2022:11:56:04,0,0,91401919,CITIZENS STATE BANK OF ARLINGTON,128 SOUTH MAIN STREET,ARLINGTON,SD,57212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274856,1118,09/30/2022,25OCT2022:13:07:35,0,0,91401919,CITIZENS STATE BANK OF ARLINGTON,128 SOUTH MAIN STREET,ARLINGTON,SD,57212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274856,1118,12/31/2022,25JAN2023:12:57:05,0,0,91401919,CITIZENS STATE BANK OF ARLINGTON,128 SOUTH MAIN STREET,ARLINGTON,SD,57212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274856,1118,03/31/2023,13APR2023:12:28:15,0,0,91401919,CITIZENS STATE BANK OF ARLINGTON,128 SOUTH MAIN STREET,ARLINGTON,SD,57212,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275255,19274,03/31/2022,27JUL2022:12:13:45,0,0,104101258,BANNER CAPITAL BANK,205 STATE STREET,HARRISBURG,NE,69345,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275255,19274,06/30/2022,27JUL2022:12:44:06,0,0,104101258,BANNER CAPITAL BANK,205 STATE STREET,HARRISBURG,NE,69345,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275255,19274,09/30/2022,28OCT2022:15:30:30,0,0,104101258,BANNER CAPITAL BANK,205 STATE STREET,HARRISBURG,NE,69345,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275255,19274,12/31/2022,30JAN2023:14:53:52,0,0,104101258,BANNER CAPITAL BANK,205 STATE STREET,HARRISBURG,NE,69345,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275255,19274,03/31/2023,27APR2023:13:00:41,0,0,104101258,BANNER CAPITAL BANK,205 STATE STREET,HARRISBURG,NE,69345,041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275358,1117,03/31/2022,28APR2022:18:39:31,0,0,91407175,AMERICAN BANK & TRUST,120 EAST MAIN STREET,WESSINGTON SPRINGS,SD,57382,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275358,1117,06/30/2022,27JUL2022:21:11:49,0,0,91407175,AMERICAN BANK & TRUST,120 EAST MAIN STREET,WESSINGTON SPRINGS,SD,57382,051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
