RSSD9001,RSSD9017,RSSD9999,RCFD2170
2009605,STARION BANK,03/31/2022,0.0
2010722,VILLAGE BANK,03/31/2022,0.0
2037185,FIRST COMMUNITY BANK OF EAST TENNESSEE,03/31/2022,0.0
2044811,"WHEATON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2044820,COMMUNITY BANK OF ELMHURST,03/31/2022,0.0
2051127,AMERICAN NATIONAL BANK-FOX CITIES,03/31/2022,0.0
2059990,PRIORITY BANK,03/31/2022,0.0
2068107,CAPITAL COMMUNITY BANK,03/31/2022,0.0
2078290,COLUMBIA STATE BANK,03/31/2022,0.0
2107181,FDS BANK,03/31/2022,0.0
2107341,FIRST COMMUNITY BANK OF THE OZARKS,03/31/2022,0.0
2119773,"HINSDALE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2121196,"TD BANK USA, NATIONAL ASSOCIATION",03/31/2022,0.0
2122997,CREDIT FIRST NATIONAL ASSOCIATION,03/31/2022,0.0
2123930,"BANK OF MILAN, THE",03/31/2022,0.0
2132594,CATSKILL HUDSON BANK,03/31/2022,0.0
2132941,"NATIONAL BANK OF INDIANAPOLIS, THE",03/31/2022,0.0
2140348,"ALLIED FIRST BANK, SB",03/31/2022,0.0
2142155,QUAD CITY BANK AND TRUST COMPANY,03/31/2022,0.0
2163477,"RAYMOND JAMES TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
2164111,WISCONSIN RIVER BANK,03/31/2022,0.0
2182786,GOLDMAN SACHS BANK USA,03/31/2022,474643000.0
2193616,RAYMOND JAMES BANK,03/31/2022,38579480.0
2209553,HERITAGE BANK OF COMMERCE,03/31/2022,0.0
2218443,FRONTIER BANK,03/31/2022,0.0
2232757,CHARLEVOIX STATE BANK,03/31/2022,0.0
2233875,"NATBANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2236821,"PATRIOT BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2239288,"WINTRUST BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2253891,"CAPITAL ONE BANK (USA), NATIONAL ASSOCIATION",03/31/2022,121879884.0
2262718,"SYNOVUS TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2265456,"WILMINGTON TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
2297998,EVERTRUST BANK,03/31/2022,0.0
2298995,"VILLAGE BANK & TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
2304636,COMMUNITY BANK,03/31/2022,0.0
2305969,TNBANK,03/31/2022,0.0
2316714,PARK RIDGE COMMUNITY BANK,03/31/2022,0.0
2317672,FIRST AMERICAN STATE BANK,03/31/2022,0.0
2325882,"DEUTSCHE BANK TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2328137,FIRST COMMUNITY BANK,03/31/2022,0.0
2328285,"PRIVATE TRUST COMPANY, NATIONAL ASSOCIATION, THE",03/31/2022,0.0
2329200,BAY BANK,03/31/2022,0.0
2332910,FIRST COMMERCIAL BANK (U.S.A),03/31/2022,0.0
2333140,NEIGHBORHOOD NATIONAL BANK,03/31/2022,0.0
2337335,"UMB BANK & TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
2339599,CAPITOL BANK,03/31/2022,0.0
2339795,"LIBERTYVILLE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2339900,ILLINOIS BANK & TRUST,03/31/2022,0.0
2343167,PAN AMERICAN BANK & TRUST,03/31/2022,0.0
2344753,THOMASVILLE NATIONAL BANK,03/31/2022,0.0
2349459,FIRST BANK,03/31/2022,0.0
2353595,FIRST COMMUNITY BANK,03/31/2022,0.0
2354323,GREATER COMMUNITY BANK,03/31/2022,0.0
2354387,QUANTUM NATIONAL BANK,03/31/2022,0.0
2354985,CUSTOMERS BANK,03/31/2022,0.0
2356091,"FIRST UNITED BANK AND TRUST COMPANY, INC.",03/31/2022,0.0
2358769,BNC NATIONAL BANK,03/31/2022,0.0
2362458,"WELLS FARGO BANK SOUTH CENTRAL, NATIONAL ASSOCIATION",03/31/2022,8537660.0
2371816,WEST POINTE BANK,03/31/2022,0.0
2372774,"SUMMIT COMMUNITY BANK, INC.",03/31/2022,0.0
2385514,"FIRST BANK, THE",03/31/2022,0.0
2390929,BANK OF ANN ARBOR,03/31/2022,0.0
2391588,ONB BANK,03/31/2022,0.0
2396592,PEOPLE'S BANK OF SENECA,03/31/2022,0.0
2396604,"BANK OF STAR VALLEY, THE",03/31/2022,0.0
2398701,"MODERN BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2434113,BANK RHODE ISLAND,03/31/2022,0.0
2451240,PACIFIC COAST BANKERS' BANK,03/31/2022,0.0
2465881,PLATTE VALLEY BANK,03/31/2022,0.0
2467670,APPLIED BANK,03/31/2022,0.0
2471239,CFG COMMUNITY BANK,03/31/2022,0.0
2482824,GREAT PLAINS NATIONAL BANK,03/31/2022,0.0
2483120,SURREY BANK & TRUST,03/31/2022,0.0
2483438,COMMUNITY BANK OF THE BAY,03/31/2022,0.0
2489805,"MORGAN STANLEY PRIVATE BANK, NATIONAL ASSOCIATION",03/31/2022,203508000.0
2490285,FIRST NATIONAL BANK,03/31/2022,0.0
2497181,"PLANTERS BANK, INC.",03/31/2022,0.0
2502656,USAA SAVINGS BANK,03/31/2022,2016331.0
2502825,DSRM NATIONAL BANK,03/31/2022,0.0
2505424,WOLF RIVER COMMUNITY BANK,03/31/2022,0.0
2505451,"CITIZENS BANK OF GEORGIA, THE",03/31/2022,0.0
2505460,"BANK, THE",03/31/2022,0.0
2508751,"BARRINGTON BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2512347,CITIZENS COMMERCE BANK,03/31/2022,0.0
2515320,FORTIS PRIVATE BANK,03/31/2022,0.0
2529176,SECURITY NATIONAL BANK OF SOUTH DAKOTA,03/31/2022,0.0
2531562,1ST EQUITY BANK,03/31/2022,0.0
2531991,"WELLS FARGO DELAWARE TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,232959.0
2533043,AMERICAN METRO BANK,03/31/2022,0.0
2533119,NORTHSIDE COMMUNITY BANK,03/31/2022,0.0
2536633,HIAWATHA BANK & TRUST COMPANY,03/31/2022,0.0
2539960,PREMIER BANK,03/31/2022,0.0
2562137,NORTHSTAR BANK,03/31/2022,0.0
2562164,COASTAL COMMUNITY BANK,03/31/2022,0.0
2567123,"U.S. BANK TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2568063,FIRST COMMAND BANK,03/31/2022,0.0
2576134,WEBBANK,03/31/2022,0.0
2577739,"BANK OF JACKSON, THE",03/31/2022,0.0
2580243,AMERICAN BANK,03/31/2022,0.0
2587916,MARINE BANK & TRUST COMPANY,03/31/2022,0.0
2594240,ENCORE BANK,03/31/2022,0.0
2594419,EDISON NATIONAL BANK,03/31/2022,0.0
2596646,FIRST COMMUNITY BANK,03/31/2022,0.0
2597223,"LEGACY TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2598396,PRAIRIE COMMUNITY BANK,03/31/2022,0.0
2600039,"COMPUTERSHARE TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2602828,STATE BANK,03/31/2022,0.0
2605566,EAGLEMARK SAVINGS BANK,03/31/2022,0.0
2607412,SPRING VALLEY BANK,03/31/2022,0.0
2608754,MERCANTILE BANK,03/31/2022,0.0
2610784,KEY COMMUNITY BANK,03/31/2022,0.0
2614344,PEOPLES BANK OF EAST TENNESSEE,03/31/2022,0.0
2615190,MERRICK BANK CORPORATION,03/31/2022,0.0
2615220,COMMUNITY FIRST BANKING COMPANY,03/31/2022,0.0
2618780,TEXAS CAPITAL BANK,03/31/2022,0.0
2619714,ALLIANCE BANK,03/31/2022,0.0
2621285,MILLENNIAL BANK,03/31/2022,0.0
2621940,"COMMUNITY BANK, THE",03/31/2022,0.0
2624400,"CRYSTAL LAKE BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2625724,SOUTHWESTERN NATIONAL BANK,03/31/2022,0.0
2631172,STATE BANK FINANCIAL,03/31/2022,0.0
2631846,NORTH AMERICAN BANKING COMPANY,03/31/2022,0.0
2634191,GLACIER BANK,03/31/2022,0.0
2634351,MACATAWA BANK,03/31/2022,0.0
2641827,"NEW COVENANT TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2642598,COMMUNITY FIRST BANK,03/31/2022,0.0
2643595,PACIFIC CREST SAVINGS BANK,03/31/2022,0.0
2649122,NEW MEXICO BANK & TRUST,03/31/2022,0.0
2649177,"PITNEY BOWES BANK INC., THE",03/31/2022,0.0
2651899,CEDAR HILL NATIONAL BANK,03/31/2022,0.0
2652092,EAGLEBANK,03/31/2022,0.0
2654911,PRINCIPAL BANK,03/31/2022,0.0
2661861,PEOPLE'S BANK OF COMMERCE,03/31/2022,0.0
2666400,INDEPENDENT BANK,03/31/2022,0.0
2667920,U.S. BANK TRUST NATIONAL ASSOCIATION SD,03/31/2022,0.0
2667939,FARMERS & MERCHANTS BANK OF COLBY,03/31/2022,0.0
2667957,NEBRASKALAND BANK,03/31/2022,0.0
2668598,PORTAGE COMMUNITY BANK,03/31/2022,0.0
2684552,AMERICAN BANK OF OKLAHOMA,03/31/2022,0.0
2686211,CROWN BANK,03/31/2022,0.0
2687133,PREMIER BANK,03/31/2022,0.0
2687487,"TCM BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2693264,"TOWN BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2694681,AMERICAN FIRST NATIONAL BANK,03/31/2022,0.0
2694944,ALLIANCE BANK,03/31/2022,0.0
2696180,FIRST COMMUNITY BANK OF HILLSBORO,03/31/2022,0.0
2697963,"CITY FIRST BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2700984,WEX BANK,03/31/2022,5006312.0
2702764,COMMUNITY BANK OF OELWEIN,03/31/2022,0.0
2705112,CHARTER BANK,03/31/2022,0.0
2705895,METROPOLITAN COMMERCIAL BANK,03/31/2022,0.0
2708122,VIRGINIA NATIONAL BANK,03/31/2022,0.0
2713920,STIFEL TRUST COMPANY NATIONAL ASSOCIATION,03/31/2022,0.0
2716088,RESOURCE BANK,03/31/2022,0.0
2716828,PREMIER BANK OF ARKANSAS,03/31/2022,0.0
2718596,FIRST TRUST BANK OF ILLINOIS,03/31/2022,0.0
2719810,"CHICAGO TRUST COMPANY, N. A., THE",03/31/2022,0.0
2723376,CLEARPOINT FEDERAL BANK & TRUST,03/31/2022,0.0
2724766,COMMUNITY BANK OF MEMPHIS,03/31/2022,0.0
2726050,FIRST CENTRAL BANK MCCOOK,03/31/2022,0.0
2728661,GRANDSOUTH BANK,03/31/2022,0.0
2729677,"NATIONWIDE TRUST COMPANY, FSB",03/31/2022,0.0
2730431,ENTERPRISE BANK,03/31/2022,0.0
2732565,PEOPLES SAVINGS BANK,03/31/2022,0.0
2733263,"AMERICAN BANK AND TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2734729,AMERICAN BUSINESS BANK,03/31/2022,0.0
2735137,FREEDOM FINANCIAL BANK,03/31/2022,0.0
2735146,"TIAA, FSB",03/31/2022,0.0
2736219,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",03/31/2022,0.0
2736291,POPULAR BANK,03/31/2022,0.0
2736451,"NEW PEOPLES BANK, INC.",03/31/2022,0.0
2736714,MISSION BANK,03/31/2022,0.0
2737980,NORTHPOINTE BANK,03/31/2022,0.0
2743244,RED RIVER BANK,03/31/2022,0.0
2744782,UNION BANK,03/31/2022,0.0
2745426,LEGENDS BANK,03/31/2022,0.0
2745529,THRIVENT TRUST CO.,03/31/2022,0.0
2746245,COMMERCE BANK,03/31/2022,0.0
2746263,"FIRSTCAPITAL BANK OF TEXAS,N.A.",03/31/2022,0.0
2747279,SETTLERS BANK,03/31/2022,0.0
2747466,EXCHANGE BANK OF NORTHEAST MISSOURI,03/31/2022,0.0
2747587,NBKC BANK,03/31/2022,0.0
2748502,SYNERGY BANK,03/31/2022,0.0
2749059,BOUNDARY WATERS BANK,03/31/2022,0.0
2753917,IDAHO TRUST BANK,03/31/2022,0.0
2754222,NEW REPUBLIC BANK,03/31/2022,0.0
2756730,COMMERCIAL CAPITAL BANK,03/31/2022,0.0
2756909,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2757205,"MVB BANK, INC.",03/31/2022,0.0
2758613,FIRST INTERNET BANK OF INDIANA,03/31/2022,0.0
2759629,"FIRST NATIONAL BANK OF HEREFORD, THE",03/31/2022,0.0
2760232,VILLAGE BANK,03/31/2022,0.0
2764212,PARKE BANK,03/31/2022,0.0
2765602,FIRST CITRUS BANK,03/31/2022,0.0
2769570,PETIT JEAN STATE BANK,03/31/2022,0.0
2769954,NORTH GEORGIA NATIONAL BANK,03/31/2022,0.0
2771694,FIRST HOME BANK,03/31/2022,0.0
2774707,ITS BANK,03/31/2022,0.0
2775151,AB&T,03/31/2022,0.0
2775179,COMMUNITY FIRST BANK,03/31/2022,0.0
2775692,"COMMUNITY BANK OF WICHITA, INC.",03/31/2022,0.0
2785477,ASIAN BANK,03/31/2022,0.0
2785646,OLD MISSOURI BANK,03/31/2022,0.0
2787770,BANK OF THE JAMES,03/31/2022,0.0
2788656,"LONE STAR CAPITAL BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2791085,SUNSTATE BANK,03/31/2022,0.0
2791517,STATE BANK,03/31/2022,0.0
2793593,SOUTHERN BANK OF TENNESSEE,03/31/2022,0.0
2794732,OPTUS BANK,03/31/2022,0.0
2796277,"PHILADELPHIA TRUST COMPANY, THE",03/31/2022,0.0
2797162,SAUK VALLEY BANK & TRUST COMPANY,03/31/2022,0.0
2797210,"OLD POINT TRUST & FINANCIAL SERVICES, N.A.",03/31/2022,0.0
2797359,FIRST CENTRAL SAVINGS BANK,03/31/2022,0.0
2797724,TOWNEBANK,03/31/2022,0.0
2800491,HEARTLAND NATIONAL BANK,03/31/2022,0.0
2805535,FIRST SECURE COMMUNITY BANK,03/31/2022,0.0
2805928,MADISON COUNTY COMMUNITY BANK,03/31/2022,0.0
2806635,YAMPA VALLEY BANK,03/31/2022,0.0
2806840,WYOMING COMMUNITY BANK,03/31/2022,0.0
2806877,"FEDERAL SAVINGS BANK, THE",03/31/2022,0.0
2807173,CURRENCY BANK,03/31/2022,0.0
2808602,"CAPITAL BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2809373,NATIONAL ADVISORS TRUST COMPANY,03/31/2022,0.0
2811086,PREFERRED BANK,03/31/2022,0.0
2815879,GREAT AMERICAN BANK,03/31/2022,0.0
2819167,FARM BUREAU BANK FSB,03/31/2022,0.0
2819242,"MURRAY BANK, THE",03/31/2022,0.0
2820604,MILLENNIUM BANK,03/31/2022,0.0
2823221,GEORGIA COMMUNITY BANK,03/31/2022,0.0
2826017,"GLENMEDE TRUST COMPANY, NATIONAL ASSOCIATION, THE",03/31/2022,0.0
2833882,NEW MILLENNIUM BANK,03/31/2022,0.0
2834759,EVERGREEN BANK GROUP,03/31/2022,0.0
2835103,FREEDOM BANK OF SOUTHERN MISSOURI,03/31/2022,0.0
2836306,BUCKEYE COMMUNITY BANK,03/31/2022,0.0
2838207,SEATTLE BANK,03/31/2022,0.0
2839053,OLD MISSION BANK,03/31/2022,0.0
2839790,FIRST RELIANCE BANK,03/31/2022,0.0
2845755,FLAGLER BANK,03/31/2022,0.0
2845782,"BESSEMER TRUST COMPANY OF CALIFORNIA, NATIONAL ASSOCIATION",03/31/2022,0.0
2847085,SOUTHERN ILLINOIS BANK,03/31/2022,0.0
2847142,COGENT BANK,03/31/2022,0.0
2849285,BANKVISTA,03/31/2022,0.0
2849463,FIRST CAPITAL BANK,03/31/2022,0.0
2849801,SOUTHERN FIRST BANK,03/31/2022,0.0
2850722,BMW BANK OF NORTH AMERICA,03/31/2022,0.0
2850768,CORNERSTONE BANK,03/31/2022,0.0
2855866,FOUR CORNERS COMMUNITY BANK,03/31/2022,0.0
2855978,"LEADERS BANK, THE",03/31/2022,0.0
2857600,OAK BANK,03/31/2022,0.0
2858492,FREEDOM BANK,03/31/2022,0.0
2858960,"BANCORP BANK, THE",03/31/2022,0.0
2860039,COMMUNITY BANK OF THE SOUTH,03/31/2022,0.0
2860271,CROWN BANK,03/31/2022,0.0
2860459,"AUTO CLUB TRUST, FSB",03/31/2022,0.0
2861317,BRANSON BANK,03/31/2022,0.0
2867337,FIVE STAR BANK,03/31/2022,0.0
2869162,AMERICAN COMMUNITY BANK & TRUST,03/31/2022,0.0
2871099,TRISTAR BANK,03/31/2022,0.0
2871558,AMERICAN COMMUNITY BANK,03/31/2022,0.0
2873598,CYPRESS BANK & TRUST,03/31/2022,0.0
2877345,INSBANK,03/31/2022,0.0
2877484,ALAMERICA BANK,03/31/2022,0.0
2877831,BANK OF BROOKHAVEN,03/31/2022,0.0
2877840,FIRST IC BANK,03/31/2022,0.0
2880019,FINWISE BANK,03/31/2022,0.0
2881445,"MASSMUTUAL TRUST COMPANY, FSB, THE",03/31/2022,0.0
2882983,CITIZENS FIRST BANK,03/31/2022,0.0
2883971,WESTERN HERITAGE BANK,03/31/2022,0.0
2887399,CENTERBANK,03/31/2022,0.0
2889227,ALPINE CAPITAL BANK,03/31/2022,0.0
2897633,HOMETOWN BANK OF CORBIN INC.,03/31/2022,0.0
2901558,CHAMPION BANK,03/31/2022,0.0
2903123,BANK OF OAK RIDGE,03/31/2022,0.0
2905761,TWIN CITY BANK,03/31/2022,0.0
2907019,COMMUNITY FIRST NATIONAL BANK,03/31/2022,0.0
2907439,CALIFORNIA FIRST NATIONAL BANK,03/31/2022,0.0
2909330,AIG FEDERAL SAVINGS BANK,03/31/2022,0.0
2912750,SECURITY NATIONAL TRUST CO.,03/31/2022,0.0
2913702,BANK OF FRANKLIN COUNTY,03/31/2022,0.0
2914268,"FIDELITY PERSONAL TRUST COMPANY, F.S.B.",03/31/2022,0.0
2914727,UNITED NATIONAL BANK,03/31/2022,0.0
2915461,NORTH STATE BANK,03/31/2022,0.0
2916534,"M.Y. SAFRA BANK, FSB",03/31/2022,0.0
2916963,U.S. BANK TRUST NATIONAL ASSOCIATION,03/31/2022,0.0
2917184,NEW FRONTIER BANK,03/31/2022,0.0
2917317,AXOS BANK,03/31/2022,0.0
2919423,"CANYON COMMUNITY BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2919898,AMERICAN BANK & TRUST COMPANY INC.,03/31/2022,0.0
2920287,"CENTURY BANK OF KENTUCKY, INC.",03/31/2022,0.0
2920773,1ST COLONIAL COMMUNITY BANK,03/31/2022,0.0
2921211,CENTURY BANK OF GEORGIA,03/31/2022,0.0
2921622,"CITIZENS BANK OF CUMBERLAND COUNTY, INC.",03/31/2022,0.0
2921659,CAPITAL BANK AND TRUST COMPANY,03/31/2022,0.0
2925620,"CHINO COMMERCIAL BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2925666,PINNACLE BANK,03/31/2022,0.0
2929392,CORNERSTONE NATIONAL BANK & TRUST COMPANY,03/31/2022,0.0
2938198,"NORTHBROOK BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2938769,OXFORD UNIVERSITY BANK,03/31/2022,0.0
2939001,CENTURY BANK OF FLORIDA,03/31/2022,0.0
2939391,PEOPLES BANK,03/31/2022,0.0
2941068,NICOLET NATIONAL BANK,03/31/2022,0.0
2942690,SIGNATURE BANK,03/31/2022,0.0
2942823,UNITED BANK OF EL PASO DEL NORTE,03/31/2022,0.0
2943615,COMMUNITY BANK OF PICKENS COUNTY,03/31/2022,0.0
2947556,FIRST ELECTRONIC BANK,03/31/2022,0.0
2948058,FIRST COMMERCIAL BANK,03/31/2022,0.0
2948423,"BANK OF CLOVIS, THE",03/31/2022,0.0
2949970,UNITED TRUST BANK,03/31/2022,0.0
2953418,OPTIMUMBANK,03/31/2022,0.0
2954059,BCB COMMUNITY BANK,03/31/2022,0.0
2954497,WILLAMETTE VALLEY BANK,03/31/2022,0.0
2958972,NORTHSTAR BANK,03/31/2022,0.0
2960555,AMERICAN HERITAGE BANK,03/31/2022,0.0
2960788,"WHEATON COLLEGE TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2963266,FIRST CAROLINA BANK,03/31/2022,0.0
2963275,MISSION BANK,03/31/2022,0.0
2963864,TRADITIONS FIRST BANK,03/31/2022,0.0
2967796,PEOPLES BANK OF MIDDLE TENNESSEE,03/31/2022,0.0
2970657,"SCHAUMBURG BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
2973041,"FIRST COMMUNITY TRUST, NATIONAL ASSOCIATION",03/31/2022,0.0
2973386,SEI PRIVATE TRUST COMPANY,03/31/2022,0.0
2980209,BARCLAYS BANK DELAWARE,03/31/2022,0.0
2986407,"WESTFIELD BANK, FSB",03/31/2022,0.0
2989006,GUARDIAN BANK,03/31/2022,0.0
2992547,"JOHN DEERE FINANCIAL, F.S.B.",03/31/2022,0.0
2997216,COMMUNITY BANK OF SANTA MARIA,03/31/2022,0.0
2997748,"FIRST CENTURY BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
2998576,CELTIC BANK CORPORATION,03/31/2022,0.0
3005097,COMMUNITY BANK OF MISSOURI,03/31/2022,0.0
3010363,BANKCDA,03/31/2022,0.0
3015939,AMG NATIONAL TRUST BANK,03/31/2022,0.0
3016347,GEORGIA BANKING COMPANY,03/31/2022,0.0
3017081,NORTHWESTERN MUTUAL WEALTH MANAGEMENT COMPANY,03/31/2022,0.0
3019982,"FREEDOM BANK OF VIRGINIA, THE",03/31/2022,0.0
3020447,FARMERS BANK,03/31/2022,0.0
3022076,BEACH BANK,03/31/2022,0.0
3022610,FLATIRONS BANK,03/31/2022,0.0
3025929,GOGEBIC RANGE BANK,03/31/2022,0.0
3027763,CORNERSTONE BANK,03/31/2022,0.0
3028902,PREMIER VALLEY BANK,03/31/2022,0.0
3029253,EVERENCE TRUST COMPANY,03/31/2022,0.0
3029589,CEDAR RAPIDS BANK AND TRUST COMPANY,03/31/2022,0.0
3032833,CHEYENNE STATE BANK,03/31/2022,0.0
3034257,FIRST COMMUNITY BANK OF CENTRAL ALABAMA,03/31/2022,0.0
3034695,MAIN STREET BANK CORP.,03/31/2022,0.0
3039636,MISSION VALLEY BANK,03/31/2022,0.0
3040418,COMMUNITY FEDERAL SAVINGS BANK,03/31/2022,0.0
3041358,FIRST COMMERCE BANK,03/31/2022,0.0
3042234,"BANK OF BRENHAM, NATIONAL ASSOCIATION",03/31/2022,0.0
3045383,"VANGUARD NATIONAL TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
3047659,DOGWOOD STATE BANK,03/31/2022,0.0
3048487,1ST BANK YUMA,03/31/2022,0.0
3049635,DOUGLAS NATIONAL BANK,03/31/2022,0.0
3049729,PLUS INTERNATIONAL BANK,03/31/2022,0.0
3052813,COMMERCEWEST BANK,03/31/2022,0.0
3057818,APOLLO BANK,03/31/2022,0.0
3066025,"GOLDMAN SACHS TRUST COMPANY, NATIONAL ASSOCIATION, THE",03/31/2022,108469.0
3067929,TOWN & COUNTRY BANK,03/31/2022,0.0
3068579,EMBASSY BANK FOR THE LEHIGH VALLEY,03/31/2022,0.0
3070545,"UNITED COMMUNITY BANK OF WEST KENTUCKY, INC.",03/31/2022,0.0
3075474,FIRST CHATHAM BANK,03/31/2022,0.0
3076220,STIFEL BANK,03/31/2022,0.0
3076248,STIFEL BANK AND TRUST,03/31/2022,0.0
3076453,"BANK OF SOUTHERN CALIFORNIA, NATIONAL ASSOCIATION",03/31/2022,0.0
3076604,"SIGNATURE BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
3089752,"SECURIAN TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
3090833,DRAKE BANK,03/31/2022,0.0
3102893,WASHINGTON BUSINESS BANK,03/31/2022,0.0
3103591,UNITED BANK & TRUST N.A.,03/31/2022,0.0
3109043,BANKWELL BANK,03/31/2022,0.0
3109146,"LEADER BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
3110197,SOUTHEAST BANK,03/31/2022,0.0
3116519,AMERICAN EAGLE BANK,03/31/2022,0.0
3120646,PATRIOT BANK,03/31/2022,0.0
3120897,HERITAGE BANK,03/31/2022,0.0
3122994,SANIBEL CAPTIVA COMMUNITY BANK,03/31/2022,0.0
3125315,HIGHLANDS COMMUNITY BANK,03/31/2022,0.0
3125557,OREGON COAST BANK,03/31/2022,0.0
3128923,BANK OF LINCOLN COUNTY,03/31/2022,0.0
3131400,"COMMERCE BANK OF ARIZONA, INC.",03/31/2022,0.0
3134399,CAPITAL BANK OF TEXAS,03/31/2022,0.0
3134698,BANK OF COMMERCE,03/31/2022,0.0
3138146,WESTERN ALLIANCE BANK,03/31/2022,0.0
3139321,COMMUNITY BANK OWATONNA,03/31/2022,0.0
3140822,LIBERTY NATIONAL BANK,03/31/2022,0.0
3141726,"FORCHT BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
3145797,TRADITIONS BANK,03/31/2022,0.0
3146150,U.S. CENTURY BANK,03/31/2022,1967252.0
3148613,COMMERCE BANK & TRUST,03/31/2022,0.0
3150205,WORTHINGTON NATIONAL BANK,03/31/2022,0.0
3150447,"CHARLES SCHWAB BANK, SSB",03/31/2022,434627000.0
3151417,MAPLE BANK,03/31/2022,0.0
3153233,METROPOLITAN CAPITAL BANK & TRUST,03/31/2022,0.0
3153297,FIRST COMMERCE BANK,03/31/2022,0.0
3154780,HORIZON COMMUNITY BANK,03/31/2022,0.0
3158546,FIRST WESTERN TRUST BANK,03/31/2022,0.0
3160978,INTEGRITY BANK & TRUST,03/31/2022,0.0
3165357,COMMUNITY FIRST BANK OF INDIANA,03/31/2022,0.0
3166699,TOLLESON PRIVATE BANK,03/31/2022,0.0
3174920,CITIZENS BANK & TRUST,03/31/2022,0.0
3180136,INDEPENDENCE BANK,03/31/2022,0.0
3184228,FALCON NATIONAL BANK,03/31/2022,0.0
3185579,CLARION COUNTY COMMUNITY BANK,03/31/2022,0.0
3185896,"TRINITY BANK, NATIONAL ASSOCIATION",03/31/2022,0.0
3187612,ARIZONA BANK & TRUST,03/31/2022,0.0
3187630,FORBRIGHT BANK,03/31/2022,0.0
3189063,COMMERCIAL BANK OF CALIFORNIA,03/31/2022,0.0
3194692,TRADITIONS BANK,03/31/2022,0.0
3199811,HERITAGE BANK OF THE OZARKS,03/31/2022,0.0
3202702,"OPTUM BANK, INC.",03/31/2022,0.0
3211937,TEXSTAR NATIONAL BANK,03/31/2022,0.0
3212149,UBS BANK USA,03/31/2022,0.0
3212402,PACIFIC CITY BANK,03/31/2022,0.0
3213333,COMMUNITY BANK OF GEORGIA,03/31/2022,0.0
3213735,"FIRST FINANCIAL TRUST & ASSET MANAGEMENT COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
3214059,AVIDBANK,03/31/2022,0.0
3216017,"BEVERLY BANK & TRUST COMPANY, NATIONAL ASSOCIATION",03/31/2022,0.0
3216316,AMERICAN CONTINENTAL BANK,03/31/2022,0.0
3217331,"HOMETOWN BANK OF ALABAMA, THE",03/31/2022,0.0
3217957,MAINSTREET COMMUNITY BANK OF FLORIDA,03/31/2022,0.0
3219269,MEMBERS TRUST COMPANY,03/31/2022,0.0
3220863,CONTINENTAL BANK,03/31/2022,0.0
3221468,VERITEX COMMUNITY BANK,03/31/2022,0.0
3223305,1ST STATE BANK,03/31/2022,0.0
3223408,HOMELAND COMMUNITY BANK,03/31/2022,0.0
3223417,GATEWAY BANK,03/31/2022,0.0
3224302,FIRST SOUTHWEST BANK,03/31/2022,0.0
