Date,Open,High,Low,Close,Adj Close,Volume
2020-07-23,168.919998,169.880005,168.479996,169.750000,156.330673,10471800
2020-07-24,169.009995,169.919998,168.869995,169.740005,156.321396,7520700
2020-07-27,170.250000,170.300003,168.990005,169.110001,155.741241,6146400
2020-07-28,169.539993,170.339996,169.429993,170.279999,156.818787,8520700
2020-07-29,170.050003,170.389999,168.979996,169.990005,156.551666,6733700
2020-07-30,171.050003,171.259995,170.750000,171.110001,157.583130,9376100
2020-07-31,170.149994,171.460007,169.940002,171.000000,157.481873,8886000
2020-08-03,169.240005,169.990005,168.970001,169.949997,156.688965,9066200
2020-08-04,170.830002,171.580002,170.720001,171.570007,158.182510,9878900
2020-08-05,170.059998,170.559998,169.690002,170.070007,156.799576,6954100
2020-08-06,171.380005,172.250000,170.619995,171.020004,157.675430,9481800
2020-08-07,171.279999,171.500000,169.580002,169.880005,156.624390,8176900
2020-08-10,170.220001,170.250000,169.070007,169.119995,155.923691,6408500
2020-08-11,167.169998,167.490005,165.880005,167.110001,154.070526,19234200
2020-08-12,165.699997,166.070007,164.990005,165.589996,152.669205,11744800
2020-08-13,165.309998,165.580002,163.169998,163.820007,151.037262,12744700
2020-08-14,163.809998,164.149994,163.160004,163.179993,150.447144,6398100
2020-08-17,163.970001,164.460007,163.429993,163.589996,150.825226,6901500
2020-08-18,164.360001,164.869995,164.089996,164.759995,151.903900,8140600
2020-08-19,165.369995,165.610001,163.300003,163.729996,150.954285,12497700
2020-08-20,165.389999,165.649994,164.929993,165.210007,152.318787,10319900
2020-08-21,165.770004,166.330002,165.009995,166.199997,153.231537,6836000
2020-08-24,166.320007,166.970001,165.860001,165.929993,152.982590,6490600
2020-08-25,164.350006,165.089996,163.830002,164.660004,151.811737,10518300
2020-08-26,164.050003,164.330002,163.279999,164.029999,151.230911,8276600
2020-08-27,164.759995,164.820007,161.160004,161.240005,148.658524,19860100
2020-08-28,161.770004,162.050003,160.639999,161.119995,148.547943,8415400
2020-08-31,161.600006,163.250000,161.559998,162.190002,149.534439,11388100
